NO_OF_FRAMES	2000
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-09-19, 13:15:05.238	588863.78046470
DATA_INCLUDED	3D
MARKER_NAMES	m
TRAJECTORY_TYPES	Measured
1	0.00000	-284.548	96.627	176.125
2	0.01000	-284.550	96.628	176.116
3	0.02000	-284.523	96.633	176.106
4	0.03000	-284.504	96.642	176.092
5	0.04000	-284.429	96.642	176.110
6	0.05000	-284.432	96.661	176.084
7	0.06000	-284.384	96.657	176.077
8	0.07000	-284.292	96.649	176.072
9	0.08000	-284.294	96.651	176.045
10	0.09000	-284.243	96.645	176.041
11	0.10000	-284.198	96.643	176.007
12	0.11000	-284.130	96.630	175.962
13	0.12000	-284.081	96.609	175.930
14	0.13000	-284.034	96.605	175.906
15	0.14000	-283.962	96.589	175.897
16	0.15000	-283.869	96.564	175.875
17	0.16000	-283.823	96.561	175.834
18	0.17000	-283.705	96.560	175.809
19	0.18000	-283.612	96.588	175.779
20	0.19000	-283.468	96.609	175.745
21	0.20000	-283.373	96.635	175.724
22	0.21000	-283.251	96.684	175.712
23	0.22000	-283.132	96.733	175.714
24	0.23000	-282.920	96.774	175.730
25	0.24000	-282.734	96.827	175.747
26	0.25000	-282.474	96.897	175.784
27	0.26000	-282.166	96.962	175.788
28	0.27000	-281.836	97.004	175.701
29	0.28000	-281.399	97.021	175.413
30	0.29000	-280.730	97.108	174.986
31	0.30000	-279.720	97.153	174.221
32	0.31000	-278.501	97.212	173.274
33	0.32000	-276.948	97.269	172.355
34	0.33000	-274.917	97.316	171.342
35	0.34000	-272.599	97.330	170.314
36	0.35000	-269.853	97.343	169.420
37	0.36000	-266.709	97.373	168.604
38	0.37000	-263.190	97.397	167.747
39	0.38000	-259.337	97.410	166.984
40	0.39000	-255.114	97.418	166.168
41	0.40000	-250.628	97.437	165.235
42	0.41000	-245.942	97.463	164.088
43	0.42000	-240.924	97.487	162.721
44	0.43000	-235.686	97.505	161.142
45	0.44000	-230.215	97.535	159.264
46	0.45000	-224.440	97.547	157.269
47	0.46000	-218.392	97.603	155.271
48	0.47000	-212.054	97.622	153.274
49	0.48000	-205.453	97.700	151.369
50	0.49000	-198.466	97.748	149.659
51	0.50000	-191.158	97.816	148.153
52	0.51000	-183.542	97.837	146.725
53	0.52000	-175.679	97.920	145.601
54	0.53000	-167.602	98.002	144.537
55	0.54000	-159.242	98.041	143.510
56	0.55000	-150.658	98.109	142.461
57	0.56000	-142.037	98.182	141.198
58	0.57000	-133.172	98.220	139.850
59	0.58000	-124.148	98.276	138.362
60	0.59000	-115.019	98.299	136.805
61	0.60000	-105.649	98.345	135.426
62	0.61000	-96.236	98.346	134.031
63	0.62000	-86.536	98.331	133.004
64	0.63000	-76.669	98.302	132.219
65	0.64000	-66.700	98.255	131.723
66	0.65000	-56.632	98.191	131.455
67	0.66000	-46.494	98.078	131.593
68	0.67000	-36.302	97.981	131.763
69	0.68000	-26.032	97.837	132.128
70	0.69000	-15.720	97.675	132.524
71	0.70000	-5.420	97.490	132.775
72	0.71000	4.899	97.269	132.948
73	0.72000	15.254	97.059	132.976
74	0.73000	25.505	96.811	133.139
75	0.74000	35.790	96.572	133.411
76	0.75000	46.077	96.277	133.807
77	0.76000	56.209	95.975	134.579
78	0.77000	66.342	95.667	135.656
79	0.78000	76.365	95.335	136.957
80	0.79000	86.274	94.968	138.585
81	0.80000	95.965	94.625	140.434
82	0.81000	105.586	94.284	142.406
83	0.82000	115.045	93.916	144.432
84	0.83000	124.343	93.580	146.344
85	0.84000	133.522	93.240	148.071
86	0.85000	142.567	92.871	149.743
87	0.86000	151.429	92.555	151.244
88	0.87000	160.158	92.235	152.760
89	0.88000	168.611	91.928	154.366
90	0.89000	176.939	91.598	156.135
91	0.90000	184.940	91.350	158.014
92	0.91000	192.619	91.105	160.156
93	0.92000	200.128	90.855	162.524
94	0.93000	207.248	90.663	164.954
95	0.94000	214.073	90.488	167.568
96	0.95000	220.689	90.309	170.121
97	0.96000	226.983	90.190	172.557
98	0.97000	233.055	90.082	174.886
99	0.98000	238.928	89.961	176.980
100	0.99000	244.511	89.889	178.762
101	1.00000	249.898	89.835	180.336
102	1.01000	255.002	89.785	181.717
103	1.02000	259.818	89.766	183.106
104	1.03000	264.315	89.771	184.426
105	1.04000	268.448	89.801	185.780
106	1.05000	272.209	89.829	187.199
107	1.06000	275.624	89.870	188.660
108	1.07000	278.655	89.923	190.217
109	1.08000	281.316	89.979	191.737
110	1.09000	283.646	90.060	193.161
111	1.10000	285.640	90.137	194.451
112	1.11000	287.316	90.228	195.544
113	1.12000	288.766	90.299	196.335
114	1.13000	289.941	90.394	196.834
115	1.14000	290.887	90.482	196.970
116	1.15000	291.554	90.581	196.864
117	1.16000	291.936	90.660	196.569
118	1.17000	291.952	90.754	196.093
119	1.18000	291.609	90.867	195.586
120	1.19000	290.873	90.955	195.024
121	1.20000	289.790	91.030	194.513
122	1.21000	288.303	91.107	194.011
123	1.22000	286.446	91.191	193.494
124	1.23000	284.261	91.257	192.954
125	1.24000	281.714	91.311	192.362
126	1.25000	278.816	91.394	191.620
127	1.26000	275.668	91.471	190.661
128	1.27000	272.301	91.521	189.469
129	1.28000	268.640	91.607	187.915
130	1.29000	264.741	91.702	186.095
131	1.30000	260.590	91.766	184.055
132	1.31000	256.140	91.821	181.916
133	1.32000	251.355	91.916	179.675
134	1.33000	246.229	92.040	177.427
135	1.34000	240.792	92.124	175.358
136	1.35000	234.999	92.231	173.281
137	1.36000	228.878	92.360	171.383
138	1.37000	222.435	92.514	169.570
139	1.38000	215.737	92.660	167.832
140	1.39000	208.747	92.788	166.128
141	1.40000	201.512	92.989	164.347
142	1.41000	194.043	93.192	162.419
143	1.42000	186.406	93.381	160.284
144	1.43000	178.577	93.583	158.020
145	1.44000	170.554	93.782	155.638
146	1.45000	162.349	94.000	153.177
147	1.46000	153.870	94.218	150.790
148	1.47000	145.215	94.465	148.465
149	1.48000	136.262	94.688	146.450
150	1.49000	127.171	94.953	144.635
151	1.50000	117.901	95.205	143.061
152	1.51000	108.422	95.465	141.713
153	1.52000	98.855	95.716	140.613
154	1.53000	89.107	95.931	139.653
155	1.54000	79.303	96.196	138.663
156	1.55000	69.342	96.419	137.671
157	1.56000	59.406	96.601	136.575
158	1.57000	49.350	96.847	135.365
159	1.58000	39.303	97.007	134.214
160	1.59000	29.055	97.180	133.032
161	1.60000	18.878	97.331	132.013
162	1.61000	8.630	97.446	131.269
163	1.62000	-1.546	97.558	130.780
164	1.63000	-11.786	97.623	130.703
165	1.64000	-21.948	97.677	130.779
166	1.65000	-32.131	97.700	131.201
167	1.66000	-42.158	97.705	131.826
168	1.67000	-52.131	97.672	132.516
169	1.68000	-61.997	97.628	133.193
170	1.69000	-71.867	97.571	133.867
171	1.70000	-81.643	97.517	134.494
172	1.71000	-91.251	97.396	134.969
173	1.72000	-100.807	97.288	135.466
174	1.73000	-110.278	97.202	136.025
175	1.74000	-119.479	97.041	136.689
176	1.75000	-128.600	96.908	137.607
177	1.76000	-137.367	96.743	138.729
178	1.77000	-145.983	96.591	140.106
179	1.78000	-154.436	96.429	141.696
180	1.79000	-162.615	96.276	143.477
181	1.80000	-170.479	96.120	145.301
182	1.81000	-178.148	95.972	147.205
183	1.82000	-185.655	95.824	149.034
184	1.83000	-192.838	95.687	150.669
185	1.84000	-199.828	95.541	152.181
186	1.85000	-206.714	95.439	153.426
187	1.86000	-213.335	95.339	154.660
188	1.87000	-219.655	95.239	155.718
189	1.88000	-225.665	95.136	156.964
190	1.89000	-231.357	95.069	158.263
191	1.90000	-236.752	95.018	159.629
192	1.91000	-241.764	94.994	161.050
193	1.92000	-246.398	94.946	162.644
194	1.93000	-250.714	94.964	164.257
195	1.94000	-254.720	94.968	165.826
196	1.95000	-258.399	94.987	167.370
197	1.96000	-261.758	95.012	168.758
198	1.97000	-264.837	95.026	169.999
199	1.98000	-267.678	95.078	170.877
200	1.99000	-270.203	95.129	171.506
201	2.00000	-272.471	95.167	171.951
202	2.01000	-274.430	95.244	172.122
203	2.02000	-276.039	95.308	172.357
204	2.03000	-277.364	95.354	172.378
205	2.04000	-278.245	95.432	172.462
206	2.05000	-278.786	95.490	172.577
207	2.06000	-278.917	95.542	172.783
208	2.07000	-278.634	95.579	172.937
209	2.08000	-278.051	95.617	173.039
210	2.09000	-276.996	95.663	173.115
211	2.10000	-275.778	95.708	173.006
212	2.11000	-274.133	95.725	172.887
213	2.12000	-272.218	95.735	172.383
214	2.13000	-270.114	95.767	171.642
215	2.14000	-267.647	95.754	170.702
216	2.15000	-264.933	95.776	169.465
217	2.16000	-261.922	95.782	168.055
218	2.17000	-258.579	95.783	166.631
219	2.18000	-254.904	95.779	165.206
220	2.19000	-250.854	95.767	163.758
221	2.20000	-246.451	95.751	162.370
222	2.21000	-241.699	95.729	161.095
223	2.22000	-236.647	95.724	159.869
224	2.23000	-231.225	95.699	158.756
225	2.24000	-225.453	95.666	157.622
226	2.25000	-219.441	95.641	156.468
227	2.26000	-213.267	95.652	155.114
228	2.27000	-206.695	95.641	153.727
229	2.28000	-199.946	95.640	152.058
230	2.29000	-193.065	95.666	150.214
231	2.30000	-185.886	95.662	148.305
232	2.31000	-178.502	95.689	146.371
233	2.32000	-170.828	95.733	144.510
234	2.33000	-162.885	95.761	142.805
235	2.34000	-154.756	95.813	141.290
236	2.35000	-146.293	95.891	139.969
237	2.36000	-137.594	95.957	138.876
238	2.37000	-128.742	96.036	137.966
239	2.38000	-119.681	96.129	137.269
240	2.39000	-110.512	96.209	136.479
241	2.40000	-101.131	96.319	135.833
242	2.41000	-91.689	96.441	135.020
243	2.42000	-82.078	96.529	134.196
244	2.43000	-72.470	96.610	133.358
245	2.44000	-62.707	96.709	132.471
246	2.45000	-52.813	96.823	131.589
247	2.46000	-42.886	96.917	130.952
248	2.47000	-32.820	96.999	130.584
249	2.48000	-22.688	97.022	130.533
250	2.49000	-12.529	97.079	130.678
251	2.50000	-2.353	97.110	131.172
252	2.51000	7.867	97.142	131.902
253	2.52000	17.989	97.116	132.732
254	2.53000	28.083	97.086	133.719
255	2.54000	38.259	97.052	134.692
256	2.55000	48.239	96.984	135.614
257	2.56000	58.290	96.900	136.390
258	2.57000	68.253	96.790	137.186
259	2.58000	78.052	96.684	138.027
260	2.59000	87.906	96.535	138.993
261	2.60000	97.522	96.369	140.093
262	2.61000	107.045	96.178	141.486
263	2.62000	116.382	95.994	143.040
264	2.63000	125.593	95.747	144.941
