NO_OF_FRAMES	2000
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-09-18, 17:59:16.047	519514.68539210
DATA_INCLUDED	3D
MARKER_NAMES	m
TRAJECTORY_TYPES	Measured
1	0.00000	-338.995	72.602	229.183
2	0.01000	-339.047	72.569	229.218
3	0.02000	-339.098	72.554	229.252
4	0.03000	-339.121	72.564	229.302
5	0.04000	-339.172	72.569	229.328
6	0.05000	-339.246	72.586	229.323
7	0.06000	-339.270	72.597	229.354
8	0.07000	-339.292	72.586	229.404
9	0.08000	-339.339	72.570	229.413
10	0.09000	-339.390	72.536	229.439
11	0.10000	-339.442	72.484	229.464
12	0.11000	-339.539	72.434	229.472
13	0.12000	-339.565	72.369	229.493
14	0.13000	-339.667	72.323	229.499
15	0.14000	-339.715	72.288	229.525
16	0.15000	-339.786	72.264	229.538
17	0.16000	-339.811	72.256	229.551
18	0.17000	-339.839	72.231	229.581
19	0.18000	-339.891	72.218	229.588
20	0.19000	-339.963	72.232	229.620
21	0.20000	-340.011	72.236	229.629
22	0.21000	-340.014	72.257	229.637
23	0.22000	-340.013	72.257	229.628
24	0.23000	-340.060	72.298	229.665
25	0.24000	-340.109	72.321	229.682
26	0.25000	-340.110	72.322	229.691
27	0.26000	-340.160	72.327	229.690
28	0.27000	-340.185	72.320	229.703
29	0.28000	-340.235	72.305	229.711
30	0.29000	-340.261	72.299	229.715
31	0.30000	-340.263	72.281	229.723
32	0.31000	-340.286	72.291	229.746
33	0.32000	-340.311	72.303	229.750
34	0.33000	-340.311	72.302	229.768
35	0.34000	-340.337	72.316	229.763
36	0.35000	-340.357	72.324	229.787
37	0.36000	-340.380	72.334	229.792
38	0.37000	-340.406	72.348	229.787
39	0.38000	-340.383	72.357	229.764
40	0.39000	-340.381	72.374	229.783
41	0.40000	-340.427	72.395	229.793
42	0.41000	-340.404	72.404	229.797
43	0.42000	-340.380	72.392	229.801
44	0.43000	-340.429	72.396	229.810
45	0.44000	-340.451	72.387	229.824
46	0.45000	-340.477	72.362	229.818
47	0.46000	-340.503	72.336	229.813
48	0.47000	-340.553	72.303	229.812
49	0.48000	-340.555	72.245	229.838
50	0.49000	-340.581	72.220	229.832
51	0.50000	-340.534	72.216	229.859
52	0.51000	-340.507	72.239	229.892
53	0.52000	-340.505	72.276	229.893
54	0.53000	-340.502	72.313	229.885
55	0.54000	-340.502	72.373	229.859
56	0.55000	-340.523	72.440	229.856
57	0.56000	-340.521	72.497	229.848
58	0.57000	-340.470	72.549	229.850
59	0.58000	-340.472	72.591	229.804
60	0.59000	-340.468	72.646	229.797
61	0.60000	-340.417	72.678	229.826
62	0.61000	-340.413	72.693	229.863
63	0.62000	-340.412	72.730	229.891
64	0.63000	-340.413	72.770	229.873
65	0.64000	-340.460	72.832	229.856
66	0.65000	-340.458	72.870	229.839
67	0.66000	-340.407	72.902	229.850
68	0.67000	-340.451	72.941	229.878
69	0.68000	-340.446	73.014	229.917
70	0.69000	-340.372	73.055	229.905
71	0.70000	-340.347	73.081	229.901
72	0.71000	-340.274	73.085	229.879
73	0.72000	-340.173	73.093	229.863
74	0.73000	-340.074	73.122	229.856
75	0.74000	-339.997	73.161	229.863
76	0.75000	-339.870	73.251	229.890
77	0.76000	-339.793	73.348	229.888
78	0.77000	-339.616	73.509	229.934
79	0.78000	-339.338	73.679	229.965
80	0.79000	-339.161	73.727	229.946
81	0.80000	-339.152	73.254	229.625
82	0.81000	-339.035	72.241	229.116
83	0.82000	-338.612	70.809	228.606
84	0.83000	-338.169	69.312	227.612
85	0.84000	-337.239	67.638	226.585
86	0.85000	-335.791	65.807	225.562
87	0.86000	-334.060	63.871	224.296
88	0.87000	-331.790	61.874	223.330
89	0.88000	-329.077	59.876	222.294
90	0.89000	-325.695	57.860	221.305
91	0.90000	-321.770	55.903	220.430
92	0.91000	-317.491	54.080	219.455
93	0.92000	-312.686	52.356	218.526
94	0.93000	-307.766	50.742	217.163
95	0.94000	-302.498	49.296	215.707
96	0.95000	-296.773	48.034	214.226
97	0.96000	-291.059	46.946	212.124
98	0.97000	-284.866	46.005	209.984
99	0.98000	-278.327	45.245	207.644
100	0.99000	-271.347	44.564	205.082
101	1.00000	-264.280	44.229	202.575
102	1.01000	-256.816	44.053	199.985
103	1.02000	-248.939	43.999	197.023
104	1.03000	-240.659	44.178	194.146
105	1.04000	-232.082	44.511	191.223
106	1.05000	-223.266	44.978	188.211
107	1.06000	-213.890	45.618	185.321
108	1.07000	-204.188	46.388	182.355
109	1.08000	-194.173	47.234	179.314
110	1.09000	-183.990	48.201	176.518
111	1.10000	-173.447	49.150	173.554
112	1.11000	-162.361	50.100	170.777
113	1.12000	-151.309	51.120	168.008
114	1.13000	-139.793	51.999	165.488
115	1.14000	-128.071	52.766	163.229
116	1.15000	-116.160	53.474	161.090
117	1.16000	-104.017	54.031	159.307
118	1.17000	-91.730	54.492	157.657
119	1.18000	-79.114	54.668	156.464
120	1.19000	-66.317	54.631	155.635
121	1.20000	-53.519	54.511	155.108
122	1.21000	-40.449	54.129	154.823
123	1.22000	-27.455	53.649	154.877
124	1.23000	-14.368	53.074	155.303
125	1.24000	-1.217	52.415	155.795
126	1.25000	11.933	51.710	156.581
127	1.26000	24.992	51.039	157.408
128	1.27000	38.038	50.440	158.493
129	1.28000	50.989	49.856	159.734
130	1.29000	63.866	49.369	161.168
131	1.30000	76.749	49.031	162.878
